Country,Arrival by Region,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
GHANA,Other not classified,78.0,83.0,88.0,95.0,101.0,108.0,119.0,131.0,144.0,159.0,60.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.5,151.1,152.4,61.6,5.8,32.0,0.0
GREECE,Africa,27.0,24.0,23.0,21.0,24.0,24.0,24.0,22.0,19.0,23.0,23.0,30.0,46.0,44.0,26.0,28.0,34.0,33.0,27.0,40.0,35.6,63.1,82.1,115.1,127.3,15.1,23.6,103.9
GREECE,Americas,324.0,298.0,314.0,292.0,305.0,300.0,232.0,217.0,219.0,236.0,417.0,513.0,843.0,849.0,729.0,691.0,719.0,559.0,754.4,890.0,1094.7,1099.7,1271.8,1680.5,1817.9,169.7,467.8,1443.7
GREECE,East Asia and the Pacific,261.0,314.0,281.0,224.0,225.0,231.0,243.0,242.0,213.0,227.0,254.0,316.0,230.0,218.0,206.0,199.0,207.0,216.0,238.2,365.0,362.2,738.4,981.7,1101.4,1195.9,196.6,350.4,910.4
GREECE,Europe,9467.0,8541.0,9405.0,10334.0,11556.0,12465.0,13483.0,13630.0,13459.0,12766.0,13996.0,15104.0,14988.0,14767.0,13884.0,14034.0,15430.0,14661.0,16822.0,20651.0,21984.6,22898.2,24858.5,27225.8,28207.3,6993.0,13863.1,25377.5
GREECE,Middle East,45.0,51.0,44.0,42.0,50.0,72.0,71.0,64.0,55.0,55.0,72.0,71.0,46.0,48.0,56.0,45.0,28.0,36.0,73.0,86.0,111.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GREECE,South Asia,6.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,1.0,1.0,2.0,9.0,9.0,13.0,5.0,1.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GREECE,Other not classified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRENADA,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3,0.5,0.5,0.5,0.5,0.7,0.6,0.7,0.2,0.1,0.5
GRENADA,Americas,52.0,50.0,52.0,55.0,64.0,62.0,66.0,77.0,80.0,77.0,59.0,65.0,64.0,66.0,62.0,59.0,65.0,57.8,64.0,75.2,78.9,80.1,92.7,103.7,106.0,27.1,26.1,93.4
GRENADA,East Asia and the Pacific,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.7,0.5,1.2,1.1,1.0,1.1,1.9,1.7,0.3,0.3,0.6
GRENADA,Europe,36.0,38.0,38.0,38.0,41.0,46.0,40.0,39.0,43.0,36.0,22.0,33.0,42.0,45.0,36.0,35.0,36.0,31.2,25.7,31.2,32.6,30.9,30.5,31.4,30.9,10.1,7.5,26.5
GRENADA,Middle East,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.7,0.6,0.4,0.2,0.1,0.1,0.0,0.0,0.2
GRENADA,South Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
GRENADA,Other not classified,20.0,20.0,20.0,21.0,18.0,18.0,15.0,15.0,17.0,19.0,16.0,19.0,20.0,18.0,14.0,14.0,15.0,14.9,15.0,16.5,18.8,22.5,21.2,23.3,23.5,6.1,8.1,11.8
GUADELOUPE,Americas,12.0,11.0,17.0,7.0,8.0,126.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,57.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUADELOUPE,Europe,141.0,135.0,129.0,125.0,137.0,495.0,361.0,0.0,0.0,0.0,370.0,0.0,0.0,0.0,343.0,385.0,0.0,0.0,374.0,0.0,452.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUADELOUPE,Other not classified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,56.0,0.0,34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUAM,Americas,57.0,36.0,44.0,42.0,42.0,42.0,43.0,43.0,0.0,47.0,46.0,45.0,50.0,54.0,56.0,62.0,62.0,63.0,59.7,69.6,71.0,78.7,77.9,103.2,95.2,34.7,50.3,71.0
GUAM,East Asia and the Pacific,1276.0,1308.0,1324.0,1079.0,1105.0,1231.0,1077.0,984.0,0.0,1069.0,1134.0,1134.0,1125.0,1034.0,983.0,1120.0,1082.0,1225.0,1251.7,1236.9,1320.0,1428.4,1433.1,1429.3,1556.8,290.1,26.6,253.5
GUAM,Europe,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,6.0,10.2,18.2,5.0,4.6,5.4,7.1,6.5,1.2,1.0,1.1
GUAM,South Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0
GUAM,Other not classified,29.0,18.0,12.0,14.0,13.0,11.0,38.0,30.0,0.0,42.0,46.0,31.0,48.0,52.0,12.0,13.0,14.0,14.0,12.1,18.4,13.0,23.8,28.9,8.4,8.0,2.2,1.4,2.7
GUATEMALA,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.3,1.3,1.4,1.5,1.7,1.7,1.7,1.9,2.0,1.9,0.4,0.5,1.1
GUATEMALA,Americas,446.0,409.0,457.0,505.0,693.0,688.0,676.0,712.0,704.0,1007.0,1148.0,1325.0,1444.0,1518.0,1088.4,1163.0,1218.1,1275.1,1293.2,1494.6,1611.4,1632.3,1799.1,2063.0,2242.6,502.2,615.1,1659.2
GUATEMALA,East Asia and the Pacific,12.0,12.0,14.0,15.0,15.0,17.0,22.0,24.0,22.0,23.0,25.0,28.0,30.0,30.0,20.2,22.2,22.6,25.5,27.0,30.7,31.4,30.4,32.7,32.2,30.8,7.2,5.7,13.3
GUATEMALA,Europe,104.0,97.0,104.0,115.0,114.0,119.0,135.0,145.0,151.0,150.0,140.0,147.0,152.0,165.0,117.6,119.3,116.3,114.2,119.7,138.4,140.2,135.0,146.9,154.3,149.6,41.3,39.7,122.2
GUATEMALA,Middle East,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4,0.4,0.4,0.5,0.6,0.8,0.8,0.8,1.2,1.2,1.2,0.3,0.4,0.6
GUATEMALA,South Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,5.0,3.3,1.6,2.0,2.1,2.4,2.2,2.4,2.8,2.7,0.7,0.6,1.7
GUATEMALA,Other not classified,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,81.3,72.5,72.3,72.8,71.7,70.6,77.2,103.7,129.1,150.4,130.8,42.0,3.9,46.6
GUINEA,Africa,0.0,0.0,3.0,4.0,9.0,13.0,18.0,22.0,16.0,13.0,15.0,18.0,10.0,10.0,0.0,4.6,44.0,40.0,20.2,11.2,12.2,21.1,0.0,0.0,0.0,0.0,0.0,0.0
GUINEA,Americas,0.0,0.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,2.0,2.0,2.4,0.0,1.2,18.0,9.0,6.1,3.3,3.7,6.5,0.0,0.0,0.0,0.0,0.0,0.0
GUINEA,East Asia and the Pacific,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.6,0.0,1.0,10.0,5.0,5.7,3.6,3.2,6.2,0.0,0.0,0.0,0.0,0.0,0.0
GUINEA,Europe,0.0,0.0,9.0,12.0,11.0,14.0,13.0,12.0,15.0,16.0,15.0,15.0,9.0,7.7,0.0,5.1,54.5,37.0,21.5,12.9,14.6,23.5,0.0,0.0,0.0,0.0,0.0,0.0
GUINEA,Middle East,0.0,0.0,2.0,4.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.7,0.0,0.3,2.0,2.0,1.2,0.7,0.7,1.1,0.0,0.0,0.0,0.0,0.0,0.0
GUINEA,South Asia,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.0,0.2,2.6,3.0,1.5,1.1,1.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0
GUINEA,Other not classified,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,6.0,7.0,5.0,6.0,5.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUINEA-BISSAU,Africa,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,1.2,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUINEA-BISSAU,Americas,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUINEA-BISSAU,East Asia and the Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUINEA-BISSAU,Europe,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,3.1,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUINEA-BISSAU,Middle East,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUINEA-BISSAU,South Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUINEA-BISSAU,Other not classified,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUYANA,Africa,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.5,0.4,0.5,1.2,0.4,1.1,1.7
GUYANA,Americas,97.6,84.5,69.4,53.7,0.0,96.1,88.9,94.6,91.0,111.1,105.1,102.3,118.0,118.4,131.0,141.2,146.0,163.6,185.5,190.1,190.6,216.9,230.0,267.1,291.1,78.9,144.8,262.7
GUYANA,East Asia and the Pacific,0.6,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,3.3,4.1,4.49,4.9,6.4,1.9,4.0,5.3
GUYANA,Europe,6.8,5.9,5.2,4.3,0.0,7.2,8.7,8.2,8.1,9.1,8.7,8.4,10.0,8.9,8.3,8.4,8.3,8.9,10.1,10.9,11.2,12.1,11.2,12.6,14.3,4.8,6.6,14.1
GUYANA,South Asia,0.3,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.2,1.2,1.2,1.4,1.5,0.5,1.4,4.2
GUYANA,Other not classified,0.0,0.0,0.0,7.8,0.0,1.7,1.8,1.5,1.8,1.9,2.8,2.7,6.1,2.3,2.0,2.4,2.6,4.2,4.5,0.6,0.7,0.4,0.1,0.1,0.1,0.0,0.1,0.0
HAITI,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.0
HAITI,Americas,129.0,133.0,133.0,131.0,130.0,128.0,129.0,127.0,125.0,91.0,104.0,99.0,332.0,199.0,335.0,221.0,309.0,296.9,358.5,420.1,431.8,405.4,427.4,411.8,267.1,194.3,140.6,0.0
HAITI,East Asia and the Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.6,0.0
HAITI,Europe,14.0,15.0,14.0,14.0,12.0,11.0,11.0,11.0,8.0,4.0,7.0,7.0,23.0,21.0,25.0,27.0,32.0,28.0,47.7,40.2,36.1,34.6,33.0,30.2,15.8,6.9,6.4,0.0
HAITI,Middle East,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
HAITI,South Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
HAITI,Other not classified,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,31.0,37.0,27.0,7.0,8.0,24.3,13.5,4.8,47.8,4.9,6.6,5.4,3.2,0.0,0.0,0.0
HONDURAS,Africa,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.2,0.3,0.2,0.2,0.3,0.4,0.4,0.7,0.7,0.2,0.3,0.7,0.9,0.3,0.5,0.1,0.1,0.3
HONDURAS,Americas,227.0,225.0,266.0,280.0,331.0,420.0,460.0,493.0,557.0,585.0,610.0,666.0,732.0,789.8,744.2,753.2,758.8,734.4,714.0,789.7,782.4,744.7,772.3,782.1,678.4,192.0,433.3,792.8
HONDURAS,East Asia and the Pacific,8.0,6.0,8.0,8.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,11.0,6.4,8.5,10.5,14.1,16.3,30.0,26.5,9.5,15.9,10.5,6.8,4.9,6.0,1.2,0.9,2.9
HONDURAS,Europe,33.0,32.0,33.0,33.0,34.0,43.0,50.0,49.0,45.0,48.0,53.0,60.0,64.3,69.2,79.4,93.3,94.1,126.0,119.0,67.8,80.6,80.7,65.6,57.1,38.3,10.7,24.2,47.3
HONDURAS,Middle East,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.5,0.3,0.4,0.2,0.0,0.1,0.3,0.2,0.0,0.1,0.2
HONDURAS,South Asia,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.2,0.3,0.4,0.5,0.6,1.1,0.7,0.3,0.8,0.4,0.3,0.3,0.6,0.1,0.1,0.4
HONDURAS,Other not classified,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.5,0.3,0.4,0.4,0.5,0.6,0.9,1.0,1.8,1.6,0.2,0.0,0.5,4.3,1.7,0.2,0.1,0.3,0.4
"HONG KONG, CHINA",Africa,68.0,65.0,74.0,64.0,65.0,73.0,77.0,92.0,99.0,146.0,206.0,218.0,231.0,210.0,182.0,204.0,193.0,173.0,168.0,165.5,156.0,143.8,129.6,128.0,115.0,8.6,0.4,2.5
"HONG KONG, CHINA",Americas,986.0,1083.0,1125.0,1105.0,1155.0,1296.0,1258.0,1347.0,926.0,1400.0,1565.0,1631.0,1784.0,1685.0,1568.0,1750.0,1821.0,1778.0,1665.6,1679.1,1728.1,1773.3,1781.8,1872.5,1600.8,123.0,2.6,41.7
"HONG KONG, CHINA",East Asia and the Pacific,7805.0,10256.0,8695.0,7762.0,8853.0,10335.0,11047.0,13654.0,13410.0,18706.0,19707.0,21330.0,23848.0,25348.0,25659.0,31548.0,37378.0,44165.0,49914.8,56393.3,54847.1,52145.5,54070.8,60632.2,51966.7,3240.7,79.0,506.8
"HONG KONG, CHINA",Europe,1162.0,1374.0,1195.0,1042.0,1059.0,1117.0,1064.0,1135.0,822.0,1202.0,1472.0,1635.0,1877.0,1810.0,1710.0,1876.0,1913.0,1973.0,1998.8,1965.1,1926.9,1998.0,2003.8,2038.5,1817.0,166.6,6.8,41.0
"HONG KONG, CHINA",Middle East,20.0,16.0,16.0,19.0,24.0,32.0,30.0,35.0,25.0,31.0,46.0,62.0,79.0,72.0,75.0,91.0,85.0,78.0,83.8,83.4,79.8,79.9,64.6,62.0,51.6,3.1,0.0,1.0
"HONG KONG, CHINA",South Asia,155.0,180.0,168.0,168.0,172.0,206.0,249.0,303.0,255.0,326.0,363.0,375.0,350.0,382.0,397.0,561.0,531.0,447.0,468.0,552.5,569.7,514.3,421.6,414.4,361.4,26.9,2.5,11.6
"HONG KONG, CHINA",Other not classified,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUNGARY,Africa,7.0,7.0,6.0,0.0,0.0,0.0,7.0,6.0,6.0,18.0,17.0,20.0,22.0,21.0,22.0,23.0,26.0,26.0,28.0,29.0,32.0,35.0,37.8,40.1,44.5,11.5,11.7,32.45
HUNGARY,Americas,170.0,205.0,191.0,181.0,160.0,203.0,181.0,170.0,174.0,476.0,490.0,521.0,533.0,548.0,557.0,547.0,615.0,577.0,635.0,723.0,811.0,863.5,944.4,1013.7,1073.8,252.8,288.6,609.6
HUNGARY,East Asia and the Pacific,60.0,68.0,76.0,81.0,86.0,107.0,93.0,83.0,77.0,392.0,396.0,416.0,440.0,433.0,439.0,448.0,515.0,459.0,591.0,650.0,730.0,854.5,1025.3,1107.5,1237.8,273.4,340.8,789.1
HUNGARY,Europe,2562.0,2620.0,2533.0,2549.0,2478.0,2620.0,2730.0,2689.0,2627.0,33048.0,35269.0,37362.0,38385.0,38552.0,39606.0,38887.0,40148.0,42503.0,42357.0,44582.0,46772.0,51137.0,52954.4,55505.7,59041.2,31102.8,36046.5,44912.1
HUNGARY,Other not classified,79.0,79.0,82.0,60.0,65.0,62.0,59.0,66.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ICELAND,Africa,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ICELAND,Americas,30.0,34.0,36.0,44.0,48.0,58.0,0.0,40.0,47.0,52.0,58.0,60.0,58.0,51.0,55.0,65.0,95.0,114.0,144.0,191.0,289.5,498.4,679.4,794.5,534.0,57.9,243.7,539.3
ICELAND,East Asia and the Pacific,6.0,6.0,6.0,7.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,12.0,11.0,16.0,24.0,30.0,39.0,64.2,89.2,185.1,218.0,216.2,41.0,14.7,75.5
ICELAND,Europe,153.0,160.0,159.0,180.0,205.0,233.0,0.0,210.0,234.0,221.0,216.0,240.0,310.0,319.0,328.0,318.0,355.0,426.0,499.0,597.0,708.4,894.2,1085.0,1092.2,1024.1,342.8,416.4,1049.1
ICELAND,Middle East,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,5.2
ICELAND,South Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,19.6,19.9,2.2,2.3,12.5
ICELAND,Other not classified,1.0,1.0,1.0,1.0,1.0,1.0,0.0,35.0,36.0,87.0,100.0,122.0,101.0,119.0,98.0,95.0,99.0,83.0,108.0,142.0,199.9,285.9,234.8,191.6,192.0,38.2,9.4,15.1
INDIA,Africa,84.0,86.0,99.0,106.0,130.0,91.0,87.0,80.0,89.0,112.0,131.0,137.0,151.0,136.0,159.0,197.0,224.0,251.0,262.0,267.7,281.9,277.0,295.9,325.8,334.7,83.8,66.8,0.0
INDIA,Americas,284.0,322.0,340.0,349.0,373.0,455.0,440.0,459.0,540.0,690.0,804.0,912.0,1050.0,1071.0,1098.0,1237.0,1301.0,1360.0,1411.0,1459.3,1567.2,1693.0,1805.1,1908.8,1962.8,543.9,517.1,0.0
INDIA,East Asia and the Pacific,289.0,335.0,358.0,343.0,369.0,364.0,337.0,328.0,393.0,512.0,585.0,702.0,823.0,866.0,865.0,1063.0,1230.0,1322.0,1441.0,1518.7,1568.0,1711.0,1873.7,2022.0,2149.0,466.1,110.8,0.0
INDIA,Europe,825.0,897.0,899.0,925.0,895.0,955.0,890.0,797.0,942.0,1257.0,1435.0,1662.0,1900.0,1956.0,1869.0,2035.0,2173.0,2237.0,2335.0,2362.0,2292.1,2519.0,2696.5,2802.6,2735.3,819.6,380.9,0.0
INDIA,Middle East,101.0,97.0,94.0,77.0,90.0,69.0,67.0,66.0,69.0,80.0,86.0,98.0,118.0,166.0,159.0,183.0,221.0,231.0,285.0,357.4,361.2,382.0,385.1,367.6,344.3,73.9,43.6,0.0
INDIA,South Asia,540.0,544.0,584.0,559.0,625.0,674.0,672.0,631.0,667.0,791.0,842.0,909.0,982.0,1052.0,1001.0,1047.0,1140.0,1171.0,1215.0,1694.9,1946.2,2195.0,2951.7,3104.4,3375.8,750.1,348.3,0.0
INDIA,Other not classified,1.0,7.0,0.0,0.0,0.0,42.0,44.0,23.0,26.0,16.0,35.0,26.0,57.0,35.0,16.0,14.0,20.0,6.0,19.0,5447.0,5267.6,5792.0,5535.0,6892.2,7011.7,3599.7,5542.1,0.0
INDONESIA,Africa,38.0,29.0,24.0,52.0,38.0,38.0,40.0,37.0,30.0,36.0,27.0,23.0,28.0,30.0,28.0,27.0,32.0,41.0,51.0,56.0,56.8,75.2,89.4,86.9,96.3,16.1,2.3,29.1
INDONESIA,Americas,201.0,244.0,209.0,201.0,187.0,232.0,243.0,222.0,176.0,210.0,210.0,185.0,220.0,240.0,230.0,259.0,297.0,312.0,333.0,358.8,411.6,476.0,537.0,568.4,646.9,133.7,25.0,258.9
INDONESIA,East Asia and the Pacific,3213.0,3936.0,4062.0,3608.0,3747.0,3909.0,3920.0,3877.0,3576.0,4266.0,3837.0,3795.0,4316.0,4849.0,4835.0,5376.0,5924.0,6237.0,6757.0,7227.1,7616.1,8205.4,10206.4,11418.3,11531.1,3110.1,1447.3,4016.6
INDONESIA,Europe,794.0,754.0,820.0,641.0,688.0,800.0,862.0,808.0,606.0,721.0,798.0,730.0,797.0,925.0,978.0,1038.0,1046.0,1108.0,1243.0,1357.7,1462.4,1767.1,2022.4,2045.9,2116.3,453.7,58.3,980.4
INDONESIA,Middle East,27.0,24.0,30.0,44.0,32.0,35.0,37.0,38.0,31.0,36.0,61.0,55.0,55.0,67.0,122.0,145.0,176.0,149.0,189.0,193.5,238.3,292.4,269.2,257.0,255.2,48.6,4.9,78.3
INDONESIA,South Asia,51.0,46.0,40.0,59.0,35.0,50.0,51.0,52.0,48.0,54.0,69.0,83.0,90.0,124.0,130.0,158.0,175.0,197.0,229.0,242.3,355.2,495.4,673.5,728.9,794.5,139.1,9.7,307.0
INDONESIA,Other not classified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.2,207.7,241.8,704.8,666.7,151.5,10.1,218.8
"IRAN, ISLAMIC REPUBLIC OF",Africa,1.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,7.0,12.0,17.0,19.2,22.2,14.1,14.0,11.7,10.2,0.7,1.2,6.2
"IRAN, ISLAMIC REPUBLIC OF",Americas,3.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,6.0,6.0,7.0,9.1,11.1,12.6,12.2,9.6,8.4,1.1,1.5,9.5
"IRAN, ISLAMIC REPUBLIC OF",East Asia and the Pacific,16.0,17.0,11.0,18.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,34.0,53.0,92.0,125.0,146.9,193.7,140.9,153.2,100.7,84.9,7.8,4.2,22.8
"IRAN, ISLAMIC REPUBLIC OF",Europe,215.0,261.0,449.0,631.0,735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856.0,1172.0,1474.0,1328.0,1780.0,1918.2,1963.9,1909.9,1902.7,2939.6,3765.6,617.5,320.4,912.3
"IRAN, ISLAMIC REPUBLIC OF",Middle East,62.0,75.0,80.0,97.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,740.0,782.0,1333.0,1977.0,1983.2,2072.7,1703.2,1528.8,2781.8,3442.3,428.4,358.8,2015.6
"IRAN, ISLAMIC REPUBLIC OF",South Asia,155.0,209.0,194.0,256.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,413.0,427.0,538.0,621.0,707.5,837.3,994.3,1116.8,1376.4,1759.7,492.7,282.7,1141.9
"IRAN, ISLAMIC REPUBLIC OF",Other not classified,0.0,6.0,24.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.0,566.0,605.0,525.0,242.0,183.6,136.1,167.0,139.3,75.1,36.2,1.3,20.5,0.04
IRAQ,Africa,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRAQ,Americas,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRAQ,East Asia and the Pacific,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRAQ,Europe,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,3.0,7.0,19.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
